"","customer.ID","gender","age","educaton","marital.status","income","dependent.count","card.category","months.on.book","relationship.count","months.inactive","contacts.count.12","credit.limit","revolving.balance","open.to.buy","transaction.amount.Q4.Q1","transaction.amount.12","transaction.count","transaction.change","utilization.ratio","churn"
"6518",709365483,"female",45,"doctorate","divorced","40K-60K",2,"Blue",36,5,3,3,2788,1826,962,0.521,4437,67,0.595,0.655,"no"
"6519",718477983,"female",54,"highschool","married","<40K",3,"Blue",42,4,2,3,1438.3,1108,330.3,0.782,4776,90,0.765,0.77,"no"
"6520",719809533,"female",59,"unknown","married","<40K",0,"Blue",36,6,1,4,2448,1969,479,0.713,5066,84,0.75,0.804,"no"
"6521",717239133,"female",52,"college","married","unknown",1,"Blue",40,5,3,1,10317,642,9675,0.553,3939,60,0.875,0.062,"no"
"6522",814091058,"female",38,"college","single","<40K",1,"Blue",33,6,2,3,3119,2517,602,0.722,2492,50,0.515,0.807,"yes"
"6523",710555433,"female",42,"graduate","single","<40K",4,"Blue",36,6,2,2,2803,0,2803,0.623,2216,40,0.6,0,"yes"
"6524",770956158,"female",43,"graduate","unknown","<40K",4,"Blue",30,3,2,1,2397,2151,246,0.839,4140,68,0.744,0.897,"no"
"6525",718263108,"female",44,"unknown","divorced","<40K",3,"Blue",32,3,3,2,1693,1457,236,0.919,2829,42,0.615,0.861,"yes"
"6526",715984908,"male",52,"graduate","married","80K-120K",2,"Blue",36,4,3,2,2866,1882,984,0.803,4850,84,0.826,0.657,"no"
"6527",711020358,"female",52,"uneducated","unknown","40K-60K",3,"Blue",36,5,2,2,2498,1650,848,0.673,4434,79,0.837,0.661,"no"
"6528",788769783,"female",42,"college","divorced","<40K",4,"Blue",23,6,1,3,1878,1024,854,0.76,4707,74,0.897,0.545,"no"
"6529",715496808,"female",53,"graduate","married","40K-60K",1,"Blue",36,6,3,3,2712,2487,225,0.571,4159,69,0.683,0.917,"no"
"6530",779931783,"male",52,"highschool","single",">120K",2,"Blue",38,6,3,3,34516,0,34516,0.639,2213,47,0.382,0,"yes"
"6531",818763033,"female",34,"graduate","married","40K-60K",3,"Blue",29,6,1,1,6169,2517,3652,1.117,4794,71,0.69,0.408,"no"
"6532",711953358,"male",51,"graduate","married","80K-120K",2,"Blue",35,4,2,2,6205,2264,3941,0.773,4605,88,0.725,0.365,"no"
"6533",716485308,"female",43,"unknown","unknown","<40K",2,"Blue",36,4,3,3,1780,1541,239,0.839,5008,93,0.722,0.866,"no"
"6534",716432658,"female",48,"highschool","married","<40K",3,"Blue",36,5,2,1,1438.3,0,1438.3,0.646,4490,65,0.625,0,"no"
"6535",712691883,"female",41,"highschool","married","<40K",2,"Blue",36,3,2,2,2811,2404,407,0.491,2245,41,0.464,0.855,"yes"
"6536",712611108,"female",59,"unknown","single","<40K",1,"Blue",53,5,6,2,7501,2517,4984,0.663,2280,49,0.531,0.336,"yes"
"6537",716245833,"male",62,"graduate","unknown","<40K",1,"Blue",36,6,3,2,2856,2517,339,0.615,4473,67,0.489,0.881,"no"
"6538",780052008,"male",37,"unknown","single","80K-120K",3,"Blue",22,4,2,2,29898,1414,28484,0.453,3883,68,0.7,0.047,"no"
"6539",709759908,"male",46,"graduate","married","60K-80K",2,"Blue",36,4,2,2,1939,685,1254,0.421,4327,84,0.68,0.353,"no"
"6540",788667408,"female",50,"highschool","married","<40K",2,"Blue",21,6,1,1,2965,1819,1146,0.796,4475,66,0.692,0.613,"no"
"6541",721449408,"female",40,"unknown","single","<40K",4,"Blue",25,6,2,1,2812,2029,783,0.634,4763,74,0.762,0.722,"no"
"6542",708316008,"female",59,"graduate","single","unknown",1,"Blue",36,3,2,3,10031,0,10031,0.238,1792,29,0.074,0,"yes"
"6543",714655758,"male",62,"graduate","divorced","40K-60K",0,"Blue",36,6,3,2,4049,0,4049,0.567,4003,73,0.659,0,"no"
"6544",711846183,"female",38,"graduate","single","40K-60K",3,"Blue",26,3,2,3,2669,0,2669,0.67,2271,31,0.722,0,"yes"
"6545",720612333,"female",44,"college","single","<40K",3,"Blue",28,6,2,2,1951,0,1951,0.772,2697,45,0.731,0,"yes"
"6546",714673833,"female",59,"graduate","single","40K-60K",1,"Blue",36,3,3,1,1528,0,1528,0.669,4411,77,0.833,0,"no"
"6547",710525508,"female",48,"highschool","married","<40K",2,"Blue",36,6,3,3,1438.3,455,983.3,0.626,2090,50,0.562,0.316,"yes"
"6548",757854858,"male",50,"unknown","married","60K-80K",2,"Blue",43,4,3,4,3143,0,3143,0.764,2297,37,0.321,0,"yes"
"6549",714658233,"female",46,"highschool","unknown","<40K",5,"Blue",37,4,3,3,1438.3,725,713.3,0.715,3916,79,0.795,0.504,"no"
"6550",716381808,"male",43,"unknown","single","40K-60K",2,"Blue",36,4,4,1,8406,0,8406,0.743,3820,75,0.63,0,"no"
"6551",720831783,"female",50,"highschool","unknown","<40K",0,"Blue",36,3,2,1,2242,888,1354,0.661,4708,81,0.558,0.396,"no"
"6552",714319233,"male",44,"graduate","divorced","60K-80K",5,"Blue",36,3,3,6,6538,0,6538,0.556,2132,33,0.571,0,"yes"
"6553",718178583,"female",42,"unknown","married","<40K",2,"Blue",29,3,3,1,4710,1604,3106,0.607,4663,78,0.814,0.341,"no"
"6554",708886533,"male",50,"graduate","single",">120K",1,"Blue",41,4,1,3,13032,1701,11331,0.904,4348,77,0.878,0.131,"no"
"6555",716239383,"female",45,"highschool","married","<40K",4,"Blue",36,5,2,2,2225,0,2225,0.611,4138,85,0.771,0,"no"
"6556",714672933,"female",52,"graduate","married","40K-60K",3,"Blue",36,6,4,2,3143,2268,875,0.801,4417,84,0.68,0.722,"no"
"6557",809954133,"male",49,"uneducated","married","60K-80K",2,"Blue",44,6,1,3,5013,0,5013,0.822,5223,84,0.909,0,"no"
"6558",714855108,"female",60,"highschool","married","<40K",0,"Blue",50,6,0,1,3466,973,2493,0.652,4073,69,0.605,0.281,"no"
"6559",718730283,"female",38,"graduate","married","<40K",2,"Blue",18,5,3,3,1686,1206,480,0.767,4891,68,0.511,0.715,"no"
"6560",709232808,"female",44,"unknown","divorced","40K-60K",3,"Blue",34,2,3,2,1689,0,1689,0.202,1588,37,0.276,0,"yes"
"6561",804428958,"male",47,"graduate","married","40K-60K",1,"Blue",42,3,2,1,1626,0,1626,0.783,4847,78,1.053,0,"no"
"6562",711474333,"female",57,"uneducated","single","<40K",2,"Blue",51,3,5,2,1614,0,1614,0.241,1690,38,0.357,0,"yes"
"6563",720070383,"female",41,"uneducated","single","unknown",3,"Blue",29,6,3,3,2429,1966,463,1.046,4775,84,0.787,0.809,"no"
"6564",720322008,"female",35,"unknown","married","40K-60K",2,"Blue",15,4,2,1,1438.3,834,604.3,0.684,4551,82,0.64,0.58,"no"
"6565",714527433,"male",39,"graduate","married","80K-120K",4,"Blue",30,5,2,2,17523,0,17523,0.424,1974,54,0.688,0,"yes"
"6566",789267633,"female",54,"college","married","<40K",2,"Blue",43,3,4,1,2573,1760,813,0.676,4404,93,0.824,0.684,"no"
"6567",714523383,"female",43,"graduate","single","40K-60K",3,"Blue",33,3,2,2,2900,2122,778,0.631,4656,59,1.458,0.732,"no"
"6568",713996283,"female",32,"post-graduate","single","<40K",2,"Blue",36,4,5,1,2352,2176,176,0.857,5209,93,0.755,0.925,"no"
"6569",714557583,"female",58,"college","single","<40K",2,"Blue",36,6,4,0,2212,1902,310,0.691,4976,79,0.975,0.86,"no"
"6570",714014733,"male",33,"college","single","80K-120K",2,"Blue",36,4,3,2,9642,1431,8211,0.561,2172,33,0.571,0.148,"yes"
"6571",779065458,"male",56,"highschool","married",">120K",1,"Blue",37,4,1,3,9257,0,9257,0.722,4212,72,0.895,0,"no"
"6572",712733958,"female",46,"unknown","single","<40K",2,"Blue",36,6,3,3,1731,0,1731,0.529,2304,46,1,0,"yes"
"6573",719231583,"male",61,"graduate","unknown","60K-80K",1,"Blue",49,6,2,2,16929,1838,15091,0.551,4799,79,0.519,0.109,"no"
"6574",778801608,"male",50,"college","married","80K-120K",2,"Blue",39,6,4,2,3606,1862,1744,0.689,3568,92,0.804,0.516,"no"
"6575",720728133,"male",44,"uneducated","single","40K-60K",4,"Blue",33,4,3,3,1714,0,1714,0.849,4180,71,0.919,0,"no"
"6576",718153233,"male",46,"uneducated","married","80K-120K",3,"Blue",36,3,2,2,23512,1562,21950,0.632,3764,60,0.538,0.066,"no"
"6577",716122008,"female",44,"unknown","married","<40K",3,"Blue",35,3,3,2,1855,0,1855,0.988,2544,27,0.929,0,"yes"
"6578",714960408,"female",44,"college","single","<40K",3,"Blue",34,4,3,1,1605,890,715,0.742,2722,45,0.5,0.555,"yes"
"6579",772382283,"female",46,"graduate","married","<40K",3,"Blue",36,3,3,3,2302,1593,709,0.671,2689,49,0.324,0.692,"yes"
"6580",817236708,"male",42,"uneducated","married","60K-80K",3,"Blue",25,6,2,3,13546,1720,11826,0.538,3943,73,0.698,0.127,"no"
"6581",714266883,"female",54,"post-graduate","unknown","<40K",4,"Blue",44,5,3,3,2440,503,1937,0.415,2334,51,0.594,0.206,"yes"
"6582",792795933,"female",39,"graduate","single","<40K",1,"Blue",30,5,6,2,2669,2397,272,0.807,3847,65,0.585,0.898,"no"
"6583",717219933,"female",47,"unknown","single","<40K",3,"Blue",35,4,3,6,2402,628,1774,0.689,1930,48,0.6,0.261,"yes"
"6584",719986758,"female",46,"unknown","single","40K-60K",2,"Blue",33,5,3,6,3001,0,3001,0.74,2577,39,0.444,0,"yes"
"6585",712326708,"female",42,"unknown","married","<40K",2,"Blue",31,6,2,3,2552,2220,332,0.782,4437,61,1.033,0.87,"no"
"6586",721505358,"female",41,"unknown","married","<40K",3,"Blue",34,3,6,2,2679,2214,465,1.036,4682,81,0.841,0.826,"no"
"6587",804337233,"female",45,"highschool","single","<40K",4,"Blue",35,3,2,2,1502,0,1502,0.739,4890,61,0.794,0,"no"
"6588",785351133,"female",61,"graduate","unknown","40K-60K",1,"Blue",55,4,3,3,1438.3,0,1438.3,0.573,4518,81,0.723,0,"no"
"6589",714034158,"female",46,"unknown","married","<40K",4,"Blue",38,5,2,3,3331,1307,2024,0.617,3946,69,0.683,0.392,"no"
"6590",720349983,"female",32,"unknown","divorced","<40K",1,"Blue",19,3,2,1,1438.3,0,1438.3,0.686,4593,79,0.612,0,"no"
"6591",720155583,"female",55,"unknown","single","<40K",2,"Blue",39,3,2,3,2426,1589,837,0.87,5175,82,0.822,0.655,"no"
"6592",806140383,"male",59,"highschool","single","80K-120K",2,"Blue",54,3,2,2,2791,2396,395,0.889,2658,43,0.344,0.858,"yes"
"6593",799031958,"male",49,"unknown","unknown","80K-120K",2,"Blue",43,5,2,2,18379,999,17380,0.466,4122,70,0.707,0.054,"no"
"6594",719556558,"male",46,"doctorate","married",">120K",2,"Blue",34,6,3,1,3499,1759,1740,0.635,3972,67,0.558,0.503,"no"
"6595",771455508,"female",60,"college","single","<40K",0,"Blue",48,5,1,3,1438.3,0,1438.3,0.653,4104,83,0.729,0,"no"
"6596",712214283,"male",40,"graduate","married",">120K",2,"Blue",28,6,3,3,18295,0,18295,0.625,4827,70,0.75,0,"no"
"6597",712667058,"female",39,"graduate","single","<40K",1,"Blue",29,4,1,3,1568,995,573,0.908,4531,76,0.81,0.635,"no"
"6598",715393908,"female",57,"post-graduate","married","<40K",2,"Blue",36,3,0,1,2712,1445,1267,0.819,4520,79,0.881,0.533,"no"
"6599",751518633,"male",48,"post-graduate","single",">120K",5,"Silver",41,5,3,1,34516,2517,31999,0.553,2260,50,0.786,0.073,"yes"
"6600",769100508,"female",55,"highschool","single","<40K",5,"Blue",49,6,2,1,2177,1472,705,0.787,5228,77,0.674,0.676,"no"
"6601",720582558,"female",44,"uneducated","married","<40K",2,"Blue",34,3,3,1,2296,0,2296,0.749,5108,87,0.74,0,"no"
"6602",710773533,"female",43,"post-graduate","married","<40K",3,"Blue",35,5,3,3,2435,1595,840,0.691,5268,88,0.66,0.655,"no"
"6603",712395408,"female",51,"graduate","divorced","<40K",3,"Blue",41,5,3,3,1495,691,804,0.705,2552,42,0.556,0.462,"yes"
"6604",818459733,"male",41,"doctorate","single",">120K",3,"Blue",26,3,2,2,9220,0,9220,0.733,2276,32,0.6,0,"yes"
"6605",708867408,"male",52,"highschool","married","60K-80K",2,"Blue",40,3,4,2,23128,1958,21170,0.604,2050,35,0.667,0.085,"yes"
"6606",772457583,"female",47,"doctorate","single","<40K",2,"Blue",37,3,0,1,4254,1204,3050,0.538,5385,93,0.691,0.283,"no"
"6607",810271083,"female",47,"unknown","single","40K-60K",3,"Blue",42,1,5,3,14897,0,14897,0.489,2164,53,0.606,0,"yes"
"6608",712649058,"female",54,"uneducated","single","<40K",2,"Blue",36,3,2,2,3554,0,3554,0.929,4121,82,0.783,0,"no"
"6609",788737083,"female",34,"highschool","married","<40K",2,"Blue",13,6,2,2,1798,833,965,0.882,4551,84,0.787,0.463,"no"
"6610",714012258,"female",44,"college","single","<40K",2,"Blue",34,3,2,1,2429,1687,742,0.766,4122,74,0.85,0.695,"no"
"6611",757662258,"female",46,"graduate","divorced","40K-60K",4,"Blue",39,3,1,1,2477,1480,997,0.826,5138,77,0.974,0.597,"no"
"6612",714388158,"female",36,"uneducated","divorced","unknown",2,"Blue",36,3,2,1,14304,699,13605,0.549,4746,73,0.521,0.049,"no"
"6613",720067083,"female",30,"highschool","single","<40K",0,"Blue",36,5,1,1,1536,801,735,0.944,3904,74,0.897,0.521,"no"
"6614",814529508,"female",39,"highschool","unknown","unknown",3,"Blue",34,4,3,2,15370,686,14684,0.81,4106,71,1.029,0.045,"no"
"6615",794068308,"male",45,"unknown","unknown","40K-60K",4,"Gold",39,5,1,2,23981,1684,22297,0.736,4141,73,0.521,0.07,"no"
"6616",824812983,"male",42,"unknown","single","60K-80K",3,"Blue",38,5,1,1,6318,1397,4921,0.517,4166,86,0.755,0.221,"no"
"6617",713396358,"female",32,"graduate","single","unknown",1,"Blue",13,5,1,3,3558,816,2742,0.77,4878,71,0.578,0.229,"no"
"6618",719420883,"female",56,"graduate","unknown","<40K",4,"Blue",44,5,3,3,1677,0,1677,0.835,2477,45,0.324,0,"yes"
"6619",785500533,"female",53,"unknown","married","<40K",4,"Blue",47,3,2,2,2734,2085,649,0.764,4064,66,0.784,0.763,"no"
"6620",712138008,"female",52,"graduate","married","40K-60K",2,"Blue",36,5,3,1,2396,1663,733,0.645,4569,70,0.667,0.694,"no"
"6621",709279608,"male",45,"highschool","married","80K-120K",4,"Blue",35,5,2,3,9852,2277,7575,0.831,3813,71,0.614,0.231,"no"
"6622",788771733,"male",49,"highschool","single","60K-80K",4,"Blue",30,5,3,3,1579,900,679,0.592,4354,70,0.707,0.57,"no"
"6623",753365883,"female",44,"unknown","single","unknown",3,"Blue",37,3,2,3,1900,0,1900,0.864,2298,45,0.452,0,"yes"
"6624",770717883,"female",42,"college","married","40K-60K",2,"Blue",28,6,2,1,1820,0,1820,0.658,4592,67,0.811,0,"no"
"6625",716919633,"female",58,"uneducated","unknown","40K-60K",1,"Blue",39,5,1,1,2406,0,2406,1.016,4450,73,0.698,0,"no"
"6626",717915783,"male",60,"unknown","married","60K-80K",0,"Blue",47,5,1,3,4541,1037,3504,0.825,2829,44,0.467,0.228,"yes"
"6627",720099708,"female",51,"unknown","single","<40K",4,"Blue",43,6,3,2,3124,2517,607,0.635,4716,68,0.581,0.806,"no"
"6628",711004533,"female",44,"graduate","single","<40K",2,"Blue",26,6,3,1,2240,1664,576,0.691,4399,80,0.6,0.743,"no"
"6629",709482633,"female",43,"uneducated","married","40K-60K",4,"Blue",31,4,1,3,1773,882,891,0.68,5400,84,0.615,0.497,"no"
"6630",717381183,"female",27,"graduate","married","<40K",0,"Blue",36,3,2,2,1674,752,922,0.963,4513,57,0.966,0.449,"no"
"6631",719716983,"female",46,"graduate","married","unknown",4,"Blue",39,4,3,3,3257,0,3257,0.757,4042,85,0.848,0,"no"
"6632",711117108,"female",48,"highschool","married","unknown",3,"Silver",36,4,2,3,32611,1718,30893,0.971,3916,61,0.605,0.053,"no"
"6633",780567408,"female",47,"graduate","divorced","<40K",3,"Blue",38,5,1,2,3027,1671,1356,0.934,3912,77,0.925,0.552,"no"
"6634",778810083,"female",45,"graduate","single","<40K",3,"Blue",35,4,3,3,4210,0,4210,1.027,4175,58,0.933,0,"no"
"6635",778696608,"male",46,"graduate","divorced","40K-60K",3,"Blue",27,5,2,3,10931,2297,8634,0.639,4802,73,0.872,0.21,"no"
"6636",771469758,"male",55,"graduate","single",">120K",3,"Blue",43,5,1,3,34516,0,34516,0.813,4131,66,0.61,0,"no"
"6637",714172158,"female",51,"doctorate","single","40K-60K",0,"Blue",36,3,2,1,2637,1009,1628,0.574,4525,83,0.729,0.383,"no"
"6638",713713983,"female",42,"graduate","single","<40K",4,"Blue",33,4,2,2,2899,1952,947,0.667,4906,94,0.679,0.673,"no"
"6639",787454133,"male",40,"unknown","divorced",">120K",2,"Blue",26,3,2,3,1438.3,0,1438.3,0.634,4776,82,0.673,0,"no"
"6640",709597983,"male",65,"doctorate","divorced","<40K",0,"Blue",56,6,1,3,1573,653,920,0.71,3349,77,0.674,0.415,"no"
"6641",708298233,"female",49,"graduate","married","<40K",3,"Blue",37,4,2,1,6184,0,6184,0.476,1756,49,0.324,0,"yes"
"6642",779885358,"male",51,"college","married",">120K",0,"Silver",35,5,1,2,34516,2332,32184,0.8,4587,82,0.745,0.068,"no"
"6643",709938708,"female",56,"uneducated","married","unknown",3,"Blue",47,4,1,2,1822,1118,704,0.896,4576,78,0.529,0.614,"no"
"6644",719620983,"female",41,"unknown","single","<40K",2,"Blue",29,6,3,0,2701,1839,862,0.765,4406,80,0.778,0.681,"no"
"6645",712329933,"female",47,"highschool","unknown","<40K",1,"Blue",41,6,3,2,3654,0,3654,0.63,1998,44,0.467,0,"yes"
"6646",798280683,"male",37,"post-graduate","single","80K-120K",3,"Blue",31,6,3,3,2626,1736,890,0.786,4714,93,0.788,0.661,"no"
"6647",715265208,"female",48,"highschool","single","<40K",1,"Blue",36,4,3,3,1438.3,812,626.3,0.667,3868,80,0.702,0.565,"no"
"6648",826069983,"female",46,"graduate","single","unknown",4,"Blue",42,4,0,3,13376,1633,11743,0.98,4515,63,1.172,0.122,"no"
"6649",708890958,"male",55,"graduate","single",">120K",3,"Blue",42,3,3,2,31636,2517,29119,0.718,4231,68,1.061,0.08,"no"
"6650",708818508,"male",36,"unknown","married","<40K",1,"Blue",26,5,2,2,3453,2517,936,0.585,4386,68,0.789,0.729,"no"
"6651",795784008,"female",44,"graduate","married","<40K",3,"Blue",38,4,2,3,3889,2517,1372,0.405,1718,37,0.276,0.647,"yes"
"6652",714965958,"female",47,"post-graduate","unknown","40K-60K",4,"Blue",36,6,2,3,2216,1800,416,0.751,4711,83,0.694,0.812,"no"
"6653",716328558,"male",46,"uneducated","married","80K-120K",2,"Blue",38,4,5,2,11434,0,11434,0.84,4520,83,0.844,0,"no"
"6654",780747033,"female",43,"graduate","married","unknown",5,"Blue",34,5,1,3,3146,808,2338,0.711,4149,66,0.784,0.257,"no"
"6655",713923233,"male",46,"highschool","married","80K-120K",3,"Blue",36,6,3,3,2790,2185,605,0.671,3392,86,0.755,0.783,"no"
"6656",710962308,"female",57,"highschool","single","unknown",4,"Blue",36,3,6,3,4396,834,3562,0.66,4826,88,0.913,0.19,"no"
"6657",713254983,"male",62,"uneducated","single","60K-80K",0,"Blue",50,5,2,2,14314,656,13658,0.822,4355,70,0.667,0.046,"no"
"6658",720275358,"male",47,"graduate","married","40K-60K",2,"Blue",30,4,3,2,1889,0,1889,0.874,2479,46,0.533,0,"yes"
"6659",715964058,"female",39,"highschool","single","<40K",1,"Blue",31,5,2,1,1862,726,1136,0.63,5105,79,1.026,0.39,"no"
"6660",721461258,"male",53,"highschool","married","40K-60K",0,"Blue",39,5,2,2,2875,1671,1204,0.923,4399,88,0.692,0.581,"no"
"6661",710727333,"female",49,"highschool","married","<40K",3,"Blue",36,4,2,2,1763,0,1763,0.896,2813,43,0.536,0,"yes"
"6662",717325158,"female",46,"graduate","married","40K-60K",5,"Blue",33,3,1,1,1438.3,883,555.3,0.708,4474,63,0.853,0.614,"no"
"6663",825856083,"male",39,"post-graduate","single","40K-60K",1,"Blue",35,5,1,1,2623,2121,502,0.722,4078,70,0.795,0.809,"no"
"6664",807136758,"female",58,"highschool","married","<40K",2,"Blue",53,3,0,2,1944,0,1944,0.613,2412,40,0.481,0,"yes"
"6665",715400733,"female",43,"uneducated","married","40K-60K",3,"Blue",36,6,4,3,1438.3,0,1438.3,0.747,2116,38,0.583,0,"yes"
"6666",713927283,"female",39,"graduate","single","unknown",1,"Blue",34,3,1,1,2884,2517,367,0.693,4809,87,0.74,0.873,"no"
"6667",711594858,"female",44,"unknown","single","<40K",1,"Blue",36,3,3,2,2936,1297,1639,0.556,4509,70,0.795,0.442,"no"
"6668",711389358,"male",42,"graduate","married","40K-60K",3,"Blue",23,5,3,2,5791,2517,3274,0.69,2516,64,0.641,0.435,"yes"
"6669",720769533,"male",65,"graduate","single","40K-60K",0,"Blue",36,4,0,1,1438.3,682,756.3,0.713,4427,63,1.172,0.474,"no"
"6670",715736283,"female",55,"doctorate","single","<40K",4,"Blue",44,3,1,1,1912,0,1912,0.783,4666,98,0.719,0,"no"
"6671",768949983,"female",31,"unknown","single","unknown",2,"Blue",25,5,3,1,3288,2495,793,0.805,4370,83,0.886,0.759,"no"
"6672",711253383,"female",48,"unknown","married","unknown",2,"Blue",38,6,2,3,4382,0,4382,0.714,2446,34,0.417,0,"yes"
"6673",798457833,"female",46,"graduate","married","unknown",3,"Blue",40,5,1,3,3595,1087,2508,0.528,4534,71,0.919,0.302,"no"
"6674",794554683,"female",41,"graduate","married","<40K",4,"Blue",26,4,2,2,3159,0,3159,0.916,2925,46,0.353,0,"yes"
"6675",789996783,"female",36,"uneducated","unknown","unknown",3,"Blue",28,5,3,2,5393,2509,2884,0.679,4769,102,0.729,0.465,"no"
"6676",712220283,"male",37,"graduate","unknown","80K-120K",2,"Blue",28,3,2,3,12222,0,12222,0.861,4215,63,0.537,0,"no"
"6677",751150233,"male",43,"graduate","single","<40K",5,"Blue",36,3,2,2,1438.3,0,1438.3,0.644,4459,65,0.477,0,"no"
"6678",715815783,"male",46,"graduate","married","60K-80K",3,"Blue",29,3,2,2,3429,0,3429,0.637,4591,85,0.771,0,"no"
"6679",712599783,"male",39,"uneducated","single","80K-120K",3,"Blue",36,4,2,1,12618,1585,11033,0.586,4768,82,0.864,0.126,"no"
"6680",719653308,"female",49,"uneducated","married","<40K",3,"Blue",40,5,2,2,6049,796,5253,0.821,4468,71,0.511,0.132,"no"
"6681",708928908,"female",39,"graduate","single","<40K",1,"Blue",23,4,3,3,2533,0,2533,0.998,5128,74,0.947,0,"no"
"6682",709780158,"female",52,"graduate","single","unknown",1,"Blue",35,4,4,2,2411,1379,1032,0.869,4812,79,0.717,0.572,"no"
"6683",768675483,"male",41,"college","divorced","60K-80K",4,"Blue",35,5,3,2,2001,0,2001,0.791,4455,82,0.64,0,"no"
"6684",714243408,"female",46,"graduate","single","unknown",2,"Blue",36,4,6,2,2042,1359,683,0.796,4917,73,0.973,0.666,"no"
"6685",711323283,"male",57,"uneducated","married","60K-80K",2,"Blue",41,3,3,2,2527,1030,1497,0.714,2767,43,0.387,0.408,"yes"
"6686",713499408,"male",49,"unknown","married","<40K",1,"Blue",35,5,2,2,1438.3,0,1438.3,0.681,4109,71,0.919,0,"no"
"6687",719245983,"female",46,"post-graduate","married","unknown",4,"Blue",38,6,3,2,13816,955,12861,0.699,4238,73,0.659,0.069,"no"
"6688",810789708,"female",38,"post-graduate","single","<40K",1,"Blue",33,4,2,1,2256,0,2256,0.713,4587,92,0.878,0,"no"
"6689",710301858,"female",49,"highschool","married","unknown",5,"Silver",36,6,2,2,34516,2019,32497,0.614,3820,72,0.532,0.058,"no"
"6690",718611333,"male",55,"post-graduate","married","80K-120K",3,"Blue",36,6,1,0,6400,1979,4421,0.696,4475,91,0.685,0.309,"no"
